Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose,Bid,Ask,BidSize,AskSize,PutVol,CallVol,ShortableShares
20260306 11:04:10 America/New_York,398.6400,398.7000,398.5000,398.5400,436.000000000000000000,398.645107711699324682,191,405.5500,398.5300,398.5800,9,7,524455,710609,53591756
20260306 11:04:15 America/New_York,398.5700,398.9100,398.5400,398.8200,666.000000000000000000,398.813968575392777893,224,405.5500,398.7600,398.7800,9,1,524926,712045,53591458
20260306 11:04:20 America/New_York,398.7800,398.7900,398.6800,398.7800,391.000000000000000000,398.748581932101501479,101,405.5500,398.7300,398.7800,4,15,525203,712291,53591258
20260306 11:04:25 America/New_York,398.7500,398.8400,398.6900,398.7300,229.000000000000000000,398.778406144460177529,58,405.5500,398.6900,398.7400,14,7,525405,712676,53591135
20260306 11:04:30 America/New_York,398.7200,398.8800,398.6500,398.8400,199.000000000000000000,398.764839839839908109,83,405.5500,398.8400,398.8700,5,7,525692,713108,53591135
20260306 11:04:35 America/New_York,398.8600,398.9200,398.8000,398.8800,370.000000000000000000,398.869258410301426920,107,405.5500,398.8400,398.8800,9,1,525817,714157,53590936
20260306 11:04:40 America/New_York,398.8800,398.8900,398.7400,398.8200,271.000000000000000000,398.805387162037902726,70,405.5500,398.8400,398.8800,11,8,525958,714330,53591821
20260306 11:04:45 America/New_York,398.8600,398.8800,398.7500,398.8000,178.000000000000000000,398.815979597540490431,72,405.5500,398.7700,398.8100,2,16,526400,714521,53591821
20260306 11:04:50 America/New_York,398.7900,398.8700,398.7500,398.8000,589.000000000000000000,398.811404341926674988,246,405.5500,398.7800,398.8100,8,8,526684,714752,53591888
20260306 11:04:55 America/New_York,398.8100,398.8100,398.6300,398.7300,280.000000000000000000,398.732992343304772476,87,405.5500,398.6600,398.6900,1,15,526859,715122,53591976
20260306 11:05:00 America/New_York,398.7200,398.7200,398.5000,398.5400,378.000000000000000000,398.591899880968128400,139,405.5500,398.5300,398.5600,8,13,526955,715583,53591986
20260306 11:05:05 America/New_York,398.5000,398.7900,398.4600,398.7900,398.000000000000000000,398.591698492462398917,143,405.5500,398.7400,398.7800,11,12,527207,716224,53592021
20260306 11:05:10 America/New_York,398.7900,398.8000,398.7000,398.7900,190.000000000000000000,398.758183008247215184,77,405.5500,398.7700,398.7900,5,14,527393,716605,53592021
20260306 11:05:15 America/New_York,398.7900,398.8200,398.7400,398.7900,378.000000000000000000,398.796259491581395196,132,405.5500,398.7700,398.8100,6,9,527462,716766,53592627
20260306 11:05:20 America/New_York,398.7900,398.8300,398.7500,398.7700,596.000000000000000000,398.798225563280027473,200,405.5500,398.8000,398.8100,5,9,527578,717178,53592777
20260306 11:05:25 America/New_York,398.8100,398.8600,398.7300,398.8100,319.000000000000000000,398.806705808673882530,138,405.5500,398.7900,398.8300,2,4,527624,718314,53592973
20260306 11:05:30 America/New_York,398.8300,398.8300,398.7300,398.7700,211.000000000000000000,398.786862814604774030,93,405.5500,398.7600,398.7900,1,13,528213,718780,53592973
20260306 11:05:35 America/New_York,398.7800,398.9800,398.7500,398.9700,959.000000000000000000,398.851394930839603603,247,405.5500,398.9300,398.9700,5,4,531546,719821,53592974
20260306 11:05:40 America/New_York,398.9400,398.9800,398.7800,398.8000,320.000000000000000000,398.922105386234306934,122,405.5500,398.7700,398.8100,3,12,532447,720209,53593014
20260306 11:05:45 America/New_York,398.8000,398.8600,398.6300,398.8300,250.000000000000000000,398.742910232141127835,110,405.5500,398.8300,398.8600,3,3,532943,720625,53593214
20260306 11:05:50 America/New_York,398.8400,398.8600,398.7000,398.7600,227.000000000000000000,398.781536939313980383,107,405.5500,398.7500,398.8000,7,9,533248,720993,53592997
20260306 11:05:55 America/New_York,398.8000,398.8800,398.7500,398.7600,162.000000000000000000,398.790395202214426718,61,405.5500,398.7800,398.8100,9,7,534520,721245,53592998
20260306 11:06:00 America/New_York,398.7800,399.1500,398.7700,399.0300,827.000000000000000000,399.002059854897197511,256,405.5500,399.0200,399.0600,10,1,534935,722331,53593300
20260306 11:06:05 America/New_York,399.0500,399.1000,398.9700,399.1000,237.000000000000000000,399.047721625605390727,96,405.5500,399.0800,399.1100,1,4,535147,722647,53592893
20260306 11:06:10 America/New_York,399.1000,399.1600,398.9900,399.0000,279.000000000000000000,399.083408704978126025,103,405.5500,399.0300,399.0800,2,3,535488,723181,53592756
20260306 11:06:15 America/New_York,399.0400,399.3700,399.0200,399.3300,701.000000000000000000,399.252357555444575610,208,405.5500,399.2900,399.3200,1,1,535939,724975,53592662
20260306 11:06:20 America/New_York,399.3400,399.3600,399.1900,399.2000,415.000000000000000000,399.273117781520682001,127,405.5500,399.1800,399.2200,2,19,536434,725917,53592815
20260306 11:06:25 America/New_York,399.2300,399.2300,399.0800,399.0900,238.000000000000000000,399.152424464960120076,84,405.5500,399.0400,399.0800,6,1,536649,726243,53592710
20260306 11:06:30 America/New_York,399.0900,399.1700,399.0600,399.1000,355.000000000000000000,399.107467322558022715,97,405.5500,399.0800,399.1100,3,13,536785,726491,53592397
20260306 11:06:35 America/New_York,399.0800,399.1100,398.9000,399.0300,609.000000000000000000,399.038649368749020141,175,405.5500,398.9700,399.0000,2,11,536871,727075,53592497
20260306 11:06:40 America/New_York,399.0200,399.0200,398.5200,398.5700,565.000000000000000000,398.700133616494099442,194,405.5500,398.5400,398.5800,1,9,537072,727792,53592286
20260306 11:06:45 America/New_York,398.5400,398.5900,398.3100,398.3500,583.000000000000000000,398.425873526259408663,175,405.5500,398.3000,398.3300,5,3,537551,728036,53592354
20260306 11:06:50 America/New_York,398.3300,398.4900,398.2900,398.4900,682.000000000000000000,398.424269436506222064,121,405.5500,398.4400,398.4800,3,12,537876,728294,53592037
20260306 11:06:55 America/New_York,398.4800,398.4800,398.3500,398.3600,291.000000000000000000,398.408541559554407741,109,405.5500,398.3500,398.3900,4,1,537956,728463,53592327
20260306 11:07:00 America/New_York,398.3600,398.5200,398.3600,398.3800,507.000000000000000000,398.449570316349706900,162,405.5500,398.3600,398.4100,5,8,538202,728732,53592417
20260306 11:07:05 America/New_York,398.3900,398.6500,398.3800,398.5600,520.000000000000000000,398.493107504681404407,159,405.5500,398.5400,398.5900,11,2,538632,729123,53592637
20260306 11:07:10 America/New_York,398.5800,398.7500,398.5300,398.5800,188.000000000000000000,398.615059104794795530,90,405.5500,398.5000,398.5500,2,12,538790,729333,53592156
20260306 11:07:15 America/New_York,398.5400,398.5600,398.3600,398.4500,353.000000000000000000,398.441270088495627988,121,405.5500,398.3900,398.4200,19,1,538852,729583,53591930
20260306 11:07:20 America/New_York,398.4200,398.5300,398.3500,398.5100,366.000000000000000000,398.415317899337594554,89,405.5500,398.4700,398.5000,8,8,539519,729867,53592122
20260306 11:07:25 America/New_York,398.5000,398.5200,398.3700,398.3900,179.000000000000000000,398.443562978427280541,42,405.5500,398.3700,398.4000,1,1,539579,730438,53591897
20260306 11:07:30 America/New_York,398.4000,398.5200,398.3900,398.4700,159.000000000000000000,398.458824451410691836,64,405.5500,398.3900,398.4200,1,1,539773,730572,53591944
20260306 11:07:35 America/New_York,398.4100,398.4500,398.2500,398.3300,347.000000000000000000,398.328693153243818870,107,405.5500,398.3200,398.3600,1,8,540064,730723,53591794
20260306 11:07:40 America/New_York,398.3300,398.3800,398.2000,398.3600,326.000000000000000000,398.287127651428079389,120,405.5500,398.3400,398.3700,5,3,540449,731274,53591673
20260306 11:07:45 America/New_York,398.3700,398.4600,398.2300,398.2300,170.000000000000000000,398.321339586692090506,69,405.5500,398.2000,398.2300,16,2,540606,731844,53591346
20260306 11:07:50 America/New_York,398.2000,398.3500,398.2000,398.2800,351.000000000000000000,398.256204514704791109,134,405.5500,398.2800,398.3200,2,7,540931,732256,53591247
20260306 11:07:55 America/New_York,398.2600,398.4300,398.2500,398.4000,139.000000000000000000,398.340396697181802210,68,405.5500,398.3900,398.4200,5,2,541508,732428,53591403
20260306 11:08:00 America/New_York,398.4300,398.4400,398.3100,398.3100,190.000000000000000000,398.400064296024083887,70,405.5500,398.2900,398.3500,2,1,541724,732564,53592608
20260306 11:08:05 America/New_York,398.2600,398.4100,398.2300,398.4100,317.000000000000000000,398.291418663303886660,135,405.5500,398.3900,398.4200,7,1,541905,733116,53592448
20260306 11:08:10 America/New_York,398.4000,398.4200,398.3400,398.3900,151.000000000000000000,398.383435846560871596,48,405.5500,398.4700,398.5200,2,1,542250,733253,53591511
20260306 11:08:15 America/New_York,398.4200,398.7400,398.4200,398.7100,409.000000000000000000,398.612172584489371729,108,405.5500,398.6900,398.7300,3,7,542532,733700,53591621
20260306 11:08:20 America/New_York,398.7200,398.7200,398.5100,398.5300,135.000000000000000000,398.632002588757416106,51,405.5500,398.5100,398.5400,11,12,542583,733953,53592109
20260306 11:08:25 America/New_York,398.5400,398.5700,398.3700,398.4300,229.000000000000000000,398.441161473087788636,79,405.5500,398.4800,398.5400,4,9,542654,734105,53592087
20260306 11:08:30 America/New_York,398.4900,398.5100,398.2700,398.3900,150.000000000000000000,398.365255644090325404,65,405.5500,398.3300,398.3800,1,9,542871,734321,53591140
20260306 11:08:35 America/New_York,398.3600,398.4300,398.3000,398.3900,256.000000000000000000,398.355907539256804739,70,405.5500,398.3600,398.4000,2,10,542965,734921,53591200
20260306 11:08:40 America/New_York,398.4100,398.4100,398.2500,398.2500,137.000000000000000000,398.328724600870827999,58,405.5500,398.2400,398.2800,8,8,543051,735057,53591189
20260306 11:08:45 America/New_York,398.2400,398.3400,398.2400,398.3000,248.000000000000000000,398.286932367149802303,71,405.5500,398.2500,398.2900,12,7,543126,735189,53591296
20260306 11:08:50 America/New_York,398.2900,398.3500,398.2300,398.3200,234.000000000000000000,398.295122133333279635,87,405.5500,398.4700,398.4900,2,4,543288,735302,53591492
20260306 11:08:55 America/New_York,398.3400,398.6300,398.3400,398.4400,820.000000000000000000,398.495545601365222410,347,405.5500,398.4200,398.4700,2,13,544242,735734,53591391
20260306 11:09:00 America/New_York,398.4400,398.5100,398.3900,398.4400,187.000000000000000000,398.441149993321801048,94,405.5500,398.3900,398.4400,5,8,544301,735808,53591341
20260306 11:09:05 America/New_York,398.4600,398.5000,398.3900,398.4700,119.000000000000000000,398.446684748591678726,35,405.5500,398.4600,398.5000,6,8,544355,736044,53591289
20260306 11:09:10 America/New_York,398.4900,398.4900,398.3400,398.3800,197.000000000000000000,398.406111955420499271,90,405.5500,398.3700,398.4200,8,3,544413,736481,53591189
20260306 11:09:15 America/New_York,398.3800,398.5000,398.3600,398.4800,195.000000000000000000,398.420831202045974351,94,405.5500,398.4000,398.4300,1,5,544433,736560,53591179
20260306 11:09:20 America/New_York,398.4800,398.6700,398.4500,398.6200,180.000000000000000000,398.557488559145724594,58,405.5500,398.5900,398.6400,12,8,544529,736660,53591179
20260306 11:09:25 America/New_York,398.6000,398.6400,398.5700,398.6300,226.000000000000000000,398.602211930753128399,59,405.5500,398.6300,398.6700,1,1,547588,736776,53591086
20260306 11:09:30 America/New_York,398.6500,398.8700,398.6500,398.8700,278.000000000000000000,398.761677581412072868,111,405.5500,398.8200,398.8800,12,6,547958,737185,53591066
20260306 11:09:35 America/New_York,398.8500,398.9000,398.6900,398.7000,231.000000000000000000,398.784831497083587237,102,405.5500,398.6900,398.7600,14,12,548133,737457,53591036
20260306 11:09:40 America/New_York,398.7300,398.7900,398.6100,398.6200,219.000000000000000000,398.680426475605599990,68,405.5500,398.4400,398.4900,4,23,548302,737619,53589486
20260306 11:09:45 America/New_York,398.6400,398.6600,398.4200,398.4700,449.000000000000000000,398.505140837229987483,158,405.5500,398.4500,398.5100,1,5,548546,738116,53589266
20260306 11:09:50 America/New_York,398.5000,398.5000,398.2200,398.2200,269.000000000000000000,398.292717986814011510,70,405.5500,398.2400,398.2900,10,4,548704,738374,53589264
20260306 11:09:55 America/New_York,398.2800,398.3000,398.2300,398.2500,535.000000000000000000,398.250662993743617335,153,405.5500,398.2400,398.2800,11,7,548991,741055,53589403
20260306 11:10:00 America/New_York,398.2700,398.5000,398.1700,398.2400,1770.000000000000000000,398.251278503353319138,661,405.5500,398.2400,398.2800,9,16,549256,741300,53589403
20260306 11:10:05 America/New_York,398.2600,398.3900,398.1800,398.3100,511.000000000000000000,398.263416446660812653,206,405.5500,398.3200,398.3600,6,5,549554,741418,53589403
20260306 11:10:10 America/New_York,398.3200,398.3800,398.2400,398.3000,118.000000000000000000,398.295613516367495777,59,405.5500,398.2700,398.3000,1,4,549823,741566,53589403
20260306 11:10:15 America/New_York,398.2900,398.3300,398.1600,398.2400,631.000000000000000000,398.223785067067581167,204,405.5500,398.0700,398.1600,13,6,550101,742088,53589939
20260306 11:10:20 America/New_York,398.2400,398.2500,398.0100,398.1500,994.000000000000000000,398.155178777973276283,399,405.5500,398.0500,398.1100,3,2,553495,742524,53589938
20260306 11:10:25 America/New_York,398.1000,398.2200,398.0400,398.0700,227.000000000000000000,398.139834047697490860,88,405.5500,398.0900,398.1400,9,7,553619,742675,53589954
20260306 11:10:30 America/New_York,398.0600,398.1100,397.8700,397.9500,485.000000000000000000,397.968533168520821164,169,405.5500,397.9500,397.9900,5,1,553844,743093,53589729
20260306 11:10:35 America/New_York,397.9700,398.0400,397.8900,397.9000,159.000000000000000000,397.977370567932211998,49,405.5500,397.9100,397.9500,1,6,553966,743240,53589568
20260306 11:10:40 America/New_York,397.9000,398.0700,397.8900,398.0300,397.000000000000000000,398.006714672033183433,97,405.5500,398.0200,398.0600,1,4,554290,743535,53589589
20260306 11:10:45 America/New_York,398.0300,398.1500,398.0200,398.1400,411.000000000000000000,398.094804082376526821,103,405.5500,398.0900,398.1400,16,11,554402,743761,53589614
20260306 11:10:50 America/New_York,398.1200,398.5100,398.1100,398.4900,183.000000000000000000,398.309578214578209554,81,405.5500,398.3900,398.4300,3,13,564691,744005,53589939
20260306 11:10:55 America/New_York,398.4500,398.4900,398.3800,398.4400,173.000000000000000000,398.418451780308487287,70,405.5500,398.3300,398.3500,1,2,574776,744101,53589747
20260306 11:11:00 America/New_York,398.4200,398.4200,398.0700,398.0800,363.000000000000000000,398.267696911329721843,117,405.5500,398.0700,398.1500,7,2,575127,744337,53589779
20260306 11:11:05 America/New_York,398.0200,398.1300,397.9000,397.9900,314.000000000000000000,398.009220985691626993,113,405.5500,397.9700,398.0000,3,2,575496,744623,53589399
20260306 11:11:10 America/New_York,397.9900,398.0000,397.8300,397.9200,382.000000000000000000,397.867447573005790673,115,405.5500,397.9200,397.9600,9,2,575898,744841,53589419
20260306 11:11:15 America/New_York,397.9400,398.0000,397.8400,397.9900,230.000000000000000000,397.921335720486126775,79,405.5500,397.9700,398.0000,6,1,576050,744990,53589669
20260306 11:11:20 America/New_York,397.9800,398.0900,397.9800,398.0600,228.000000000000000000,398.040192728865520166,58,405.5500,398.0400,398.0900,9,3,576123,745171,53589644
20260306 11:11:25 America/New_York,398.0700,398.1100,398.0300,398.0800,160.000000000000000000,398.056104461371091929,49,405.5500,398.0600,398.1100,13,8,576187,745426,53589704
20260306 11:11:30 America/New_York,398.1000,398.1300,397.9700,398.0200,243.000000000000000000,398.057461309828795493,95,405.5500,398.0100,398.0700,1,1,576259,745693,53588476
20260306 11:11:35 America/New_York,398.0200,398.0900,397.9900,398.0500,101.000000000000000000,398.039943488943492866,37,405.5500,398.0200,398.0700,8,5,576301,745932,53589328
20260306 11:11:40 America/New_York,398.0500,398.3200,398.0400,398.3000,244.000000000000000000,398.218991510688397284,85,405.5500,398.2600,398.3200,1,7,576544,746079,53589716
20260306 11:11:45 America/New_York,398.2900,398.5000,398.2900,398.4400,245.000000000000000000,398.402848262508882726,75,405.5500,398.4100,398.4600,10,16,576710,746234,53589373
20260306 11:11:50 America/New_York,398.4600,398.4600,398.2800,398.2900,279.000000000000000000,398.351643394199811610,86,405.5500,398.2800,398.3300,5,3,576754,746408,53589098
20260306 11:11:55 America/New_York,398.2900,398.3800,398.2100,398.3600,147.000000000000000000,398.279296755563109400,77,405.5500,398.3200,398.3800,14,17,576816,746499,53588795
20260306 11:12:00 America/New_York,398.3700,398.3800,398.2500,398.2700,115.000000000000000000,398.331846486486483627,60,405.5500,398.2100,398.2500,15,8,577015,746648,53589195
20260306 11:12:05 America/New_York,398.2100,398.2600,398.0300,398.1800,363.000000000000000000,398.143929111141687827,142,405.5500,398.1500,398.2100,10,8,577229,747486,53589535
20260306 11:12:10 America/New_York,398.2100,398.2900,398.1200,398.2700,322.000000000000000000,398.177129335091876783,83,405.5500,398.2700,398.3200,9,6,577376,747681,53589615
20260306 11:12:15 America/New_York,398.2900,398.3600,398.2400,398.3400,218.000000000000000000,398.299849297865080189,53,405.5500,398.3000,398.3400,5,2,577617,747832,53589509
20260306 11:12:20 America/New_York,398.3500,398.4000,398.2300,398.3200,141.000000000000000000,398.329405958046891101,72,405.5500,398.2900,398.3400,1,8,577675,747954,53589518
20260306 11:12:25 America/New_York,398.2900,398.3500,398.2400,398.2400,87.000000000000000000,398.287623819066709530,36,405.5500,398.2400,398.2800,11,2,577739,748027,53589068
20260306 11:12:30 America/New_York,398.2500,398.2700,398.1900,398.2400,52.000000000000000000,398.233070009460675465,25,405.5500,398.2300,398.2600,1,6,577831,748143,53589048
20260306 11:12:35 America/New_York,398.2300,398.3200,398.1800,398.3000,116.000000000000000000,398.263056271477694281,64,405.5500,398.2500,398.3000,1,1,577965,748314,53588713
20260306 11:12:40 America/New_York,398.2900,398.3000,398.1300,398.1600,197.000000000000000000,398.187980027809373951,85,405.5500,398.1500,398.2100,8,5,578016,748397,53588763
20260306 11:12:45 America/New_York,398.1900,398.3400,398.1800,398.2500,184.000000000000000000,398.252919212491519829,82,405.5500,398.2200,398.2700,1,1,578136,748504,53588846
20260306 11:12:50 America/New_York,398.2400,398.3100,398.2000,398.2600,103.000000000000000000,398.258087563146489174,54,405.5500,398.2500,398.3000,2,4,578224,748597,53588583
20260306 11:12:55 America/New_York,398.2800,398.3500,398.2300,398.3000,43.000000000000000000,398.307543053961012447,19,405.5500,398.3900,398.4200,1,11,578906,748996,53588563
20260306 11:13:00 America/New_York,398.3400,398.4600,398.3000,398.4300,317.000000000000000000,398.377247438928293377,80,405.5500,398.3900,398.4300,2,3,579149,749166,53588513
20260306 11:13:05 America/New_York,398.4200,398.4400,398.3900,398.4300,195.000000000000000000,398.407709104839682368,49,405.5500,398.4500,398.4900,13,1,579532,749360,53588513
20260306 11:13:10 America/New_York,398.4200,398.7000,398.4000,398.4000,679.000000000000000000,398.572563348166681862,234,405.5500,398.3700,398.4200,5,1,580902,749716,53588184
20260306 11:13:15 America/New_York,398.3800,398.4600,398.3200,398.4100,460.000000000000000000,398.357081069332821244,139,405.5500,398.4000,398.4500,5,3,581084,750050,53588183
20260306 11:13:20 America/New_York,398.4400,398.4500,398.3800,398.3800,87.000000000000000000,398.414965576592123853,39,405.5500,398.3600,398.4200,1,3,581492,750158,53588022
20260306 11:13:25 America/New_York,398.4200,398.5200,398.3600,398.4600,182.000000000000000000,398.441607607059779639,54,405.5500,398.4400,398.4700,1,7,582186,751371,53587472
20260306 11:13:30 America/New_York,398.4600,398.5300,398.4000,398.4600,181.000000000000000000,398.471979856512177776,82,405.5500,398.4400,398.5000,8,10,582335,751537,53587591
20260306 11:13:35 America/New_York,398.4900,398.4900,398.3700,398.4000,73.000000000000000000,398.444769178547176125,34,405.5500,398.3800,398.4200,7,7,582354,751679,53587580
20260306 11:13:40 America/New_York,398.3600,398.4000,398.1000,398.1900,431.000000000000000000,398.218484848484820304,122,405.5500,398.1700,398.2100,1,6,582497,751975,53586945
20260306 11:13:45 America/New_York,398.2100,398.3400,398.1700,398.2800,243.000000000000000000,398.266016218435595420,99,405.5500,398.2500,398.2900,3,14,582621,752097,53586985
20260306 11:13:50 America/New_York,398.2600,398.2800,398.1100,398.1700,114.000000000000000000,398.194067944250889468,35,405.5500,398.1700,398.2100,1,22,582679,752207,53587188
20260306 11:13:55 America/New_York,398.1700,398.2300,398.0900,398.1000,144.000000000000000000,398.131701796821005246,46,405.5500,398.1100,398.1500,1,4,582786,752469,53587141
20260306 11:14:00 America/New_York,398.1500,398.2400,398.0000,398.0000,406.000000000000000000,398.101097711050897487,135,405.5500,397.9900,398.0100,2,1,582947,754069,53587125
20260306 11:14:05 America/New_York,398.0100,398.0900,397.9100,397.9900,197.000000000000000000,398.021048112135417796,56,405.5500,397.9700,398.0100,1,18,583178,754267,53587049
20260306 11:14:10 America/New_York,397.9700,397.9700,397.6800,397.7300,699.000000000000000000,397.776279476918716682,193,405.5500,397.7300,397.7600,2,20,583535,754784,53588697
20260306 11:14:15 America/New_York,397.7500,397.8100,397.6600,397.7300,293.000000000000000000,397.738486886921009500,110,405.5500,397.7400,397.7900,3,6,583713,755199,53588686
20260306 11:14:20 America/New_York,397.7400,398.2500,397.7200,398.2100,324.000000000000000000,398.063504003695697975,130,405.5500,398.1800,398.2400,7,3,584223,755516,53588422
20260306 11:14:25 America/New_York,398.2100,398.3500,398.1800,398.3200,347.000000000000000000,398.243306724199896962,108,405.5500,398.3100,398.3800,1,11,584456,755621,53588072
20260306 11:14:30 America/New_York,398.3700,398.3900,398.3000,398.3900,201.000000000000000000,398.337893366398020589,87,405.5500,398.3400,398.3800,4,1,584639,755753,53588139
20260306 11:14:35 America/New_York,398.3400,398.3900,398.2600,398.3400,250.000000000000000000,398.320825009988027432,105,405.5500,398.3200,398.3600,3,1,584741,755866,53588138
20260306 11:14:40 America/New_York,398.3300,398.3700,398.2600,398.2800,114.000000000000000000,398.306777147841273745,37,405.5500,398.2900,398.3300,1,13,584806,755971,53588358
20260306 11:14:45 America/New_York,398.2900,398.3300,398.2800,398.3200,63.000000000000000000,398.310969145569686134,19,405.5500,398.3100,398.3400,1,3,584833,756167,53588403
20260306 11:14:50 America/New_York,398.3300,398.4400,398.2400,398.3100,172.000000000000000000,398.346288480994417114,88,405.5500,398.2800,398.3100,3,2,585042,756334,53588958
20260306 11:14:55 America/New_York,398.2900,398.3900,398.2900,398.3300,69.000000000000000000,398.331823423423372788,25,405.5500,398.3300,398.3900,15,9,585135,757208,53589069
20260306 11:15:00 America/New_York,398.3400,398.7300,398.3300,398.7300,361.000000000000000000,398.561937737806999849,137,405.5500,398.7100,398.7400,8,16,585501,758279,53589349
20260306 11:15:05 America/New_York,398.7400,398.8800,398.4800,398.6500,621.000000000000000000,398.720267310788983650,259,405.5500,398.6300,398.7000,1,1,586103,758812,53589274
20260306 11:15:10 America/New_York,398.6800,398.7300,398.6200,398.6500,149.000000000000000000,398.683088848141380822,61,405.5500,398.6400,398.6700,1,1,586174,758964,53589204
20260306 11:15:15 America/New_York,398.6600,398.7600,398.5800,398.7500,279.000000000000000000,398.660494687025618532,141,405.5500,398.6900,398.7700,15,17,586256,759408,53588683
20260306 11:15:20 America/New_York,398.7600,398.7900,398.6600,398.7600,230.000000000000000000,398.728077967205990717,64,405.5500,398.7200,398.7600,3,20,586368,759548,53588683
20260306 11:15:25 America/New_York,398.7200,398.8800,398.5100,398.6100,312.000000000000000000,398.742021949851789486,118,405.5500,398.5200,398.5700,2,5,586629,759891,53588746
20260306 11:15:30 America/New_York,398.5300,398.5300,398.2500,398.2500,232.000000000000000000,398.352424860455073485,115,405.5500,398.2200,398.2700,4,9,587038,760623,53588619
20260306 11:15:35 America/New_York,398.2600,398.5000,398.2100,398.5000,199.000000000000000000,398.358352720450284323,79,405.5500,398.4900,398.5400,2,4,587181,760740,53588830
20260306 11:15:40 America/New_York,398.4900,398.7000,398.4900,398.6000,464.000000000000000000,398.615335054318620678,177,405.5500,398.6300,398.6400,2,6,589852,760930,53588953
20260306 11:15:45 America/New_York,398.6300,398.6700,398.3700,398.3700,406.000000000000000000,398.588104116669683208,147,405.5500,398.3900,398.4400,3,8,589964,761010,53589074
20260306 11:15:50 America/New_York,398.3800,398.5100,398.3500,398.4900,243.000000000000000000,398.412094074150104461,105,405.5500,398.4600,398.5000,9,3,590030,761169,53589114
20260306 11:15:55 America/New_York,398.4800,399.0800,398.4800,399.0600,819.000000000000000000,398.895951966797895238,223,405.5500,399.0600,399.0700,8,2,591740,762615,53588093
20260306 11:16:00 America/New_York,399.0400,399.4100,399.0300,399.3300,714.000000000000000000,399.264086567059791832,220,405.5500,399.3200,399.3500,7,3,592178,763535,53588646
20260306 11:16:05 America/New_York,399.3300,399.3800,399.1100,399.1500,438.000000000000000000,399.261216632443506569,159,405.5500,399.1800,399.2500,9,7,592394,763871,53587952
20260306 11:16:10 America/New_York,399.2300,399.5000,399.2100,399.3500,896.000000000000000000,399.412081845570185124,241,405.5500,399.3400,399.4000,6,8,592904,764879,53588073
20260306 11:16:15 America/New_York,399.3700,399.6800,399.3400,399.6600,518.000000000000000000,399.527190572585311656,208,405.5500,399.6200,399.6800,1,8,593228,766282,53588097
20260306 11:16:20 America/New_York,399.6600,399.7000,399.4000,399.4000,353.000000000000000000,399.560469191633671926,95,405.5500,399.4000,399.4400,2,12,593582,767297,53588084
20260306 11:16:25 America/New_York,399.4000,399.4900,399.2700,399.3700,229.000000000000000000,399.349450010890905105,94,405.5500,399.3300,399.3900,1,1,593754,768782,53588287
20260306 11:16:30 America/New_York,399.3600,399.4500,399.1200,399.1700,561.000000000000000000,399.258329473590492853,186,405.5500,399.1200,399.1700,1,6,594173,769214,53587857
20260306 11:16:35 America/New_York,399.1700,399.1700,399.0000,399.0700,273.000000000000000000,399.100921208801196371,97,405.5500,399.0600,399.1100,2,2,594387,769610,53587527
20260306 11:16:40 America/New_York,399.1500,399.2100,399.0100,399.1300,323.000000000000000000,399.127799335240013079,120,405.5500,399.1100,399.1500,3,4,594722,769875,53587576
20260306 11:16:45 America/New_York,399.1400,399.3800,399.1100,399.3700,520.000000000000000000,399.275403330294182069,201,405.5500,399.3600,399.3800,4,3,595028,770129,53586576
20260306 11:16:50 America/New_York,399.3400,399.3900,399.0400,399.0400,467.000000000000000000,399.205141847767890795,163,405.5500,398.8200,398.8900,2,1,596257,770529,53586548
20260306 11:16:55 America/New_York,399.0800,399.0900,398.7300,398.7700,763.000000000000000000,398.877400117893614606,169,405.5500,398.7800,398.8100,5,2,597098,770856,53586518
20260306 11:17:00 America/New_York,398.7600,398.8800,398.7400,398.7900,160.000000000000000000,398.811229712858903440,48,405.5500,398.7600,398.8100,12,2,597497,771069,53586622
20260306 11:17:05 America/New_York,398.7700,399.0200,398.7600,398.9400,371.000000000000000000,398.943571524693879837,147,405.5500,398.8700,398.9200,4,7,598496,771449,53586233
20260306 11:17:10 America/New_York,398.9300,398.9300,398.7800,398.8000,257.000000000000000000,398.832649572649586389,103,405.5500,398.7600,398.7900,3,1,598627,771837,53586333
20260306 11:17:15 America/New_York,398.8000,399.0000,398.6900,398.9300,424.000000000000000000,398.863078463713520705,154,405.5500,398.9300,398.9600,2,9,598779,772063,53586313
20260306 11:17:20 America/New_York,398.9600,398.9900,398.8300,398.8500,231.000000000000000000,398.877602591792708608,102,405.5500,398.9000,398.9300,2,2,598879,772196,53586432
20260306 11:17:25 America/New_York,398.8700,399.2000,398.8600,399.0900,291.000000000000000000,399.094686776930302585,112,405.5500,399.0400,399.0900,1,5,599269,772593,53586432
20260306 11:17:30 America/New_York,399.1000,399.1300,399.0300,399.1200,71.000000000000000000,399.083917453655203644,22,405.5500,399.1300,399.1600,1,2,599395,772740,53586527
20260306 11:17:35 America/New_York,399.1500,399.2700,399.0800,399.2000,202.000000000000000000,399.171984411728317355,82,405.5500,399.1700,399.2000,2,4,599491,772929,53586539
20260306 11:17:40 America/New_York,399.1900,399.4300,399.1700,399.4200,450.000000000000000000,399.355887217627810060,116,405.5500,399.4200,399.4500,4,2,600725,773189,53586517
