Timestamp,Open,High,Low,Close,Volume,WAP,Count,YesterdayClose
20260218 09:34:50 America/New_York,188.0300,188.1100,187.9700,188.0100,291.0000000000000000,188.0390000000000000,138,188.7400
20260218 09:34:55 America/New_York,188.0200,188.0600,187.9700,188.0300,371.0000000000000000,188.0170000000000000,175,188.7400
20260218 09:35:00 America/New_York,188.0200,188.0300,187.7200,187.8400,889.0000000000000000,187.8850000000000000,467,188.7400
20260218 09:35:05 America/New_York,187.8400,187.9600,187.8000,187.9400,553.0000000000000000,187.8890000000000000,273,188.7400
20260218 09:35:10 America/New_York,187.9400,187.9500,187.7700,187.9300,520.0000000000000000,187.8470000000000000,213,188.7400
20260218 09:35:15 America/New_York,187.9400,188.0700,187.8400,188.0600,359.0000000000000000,187.9460000000000000,154,188.7400
20260218 09:35:20 America/New_York,188.0600,188.1000,187.9000,187.9600,326.0000000000000000,187.9830000000000000,162,188.7400
20260218 09:35:25 America/New_York,187.9300,187.9400,187.7700,187.7800,384.0000000000000000,187.8680000000000000,205,188.7400
20260218 09:35:30 America/New_York,187.8100,187.9500,187.7100,187.9200,593.0000000000000000,187.8230000000000000,290,188.7400
20260218 09:35:35 America/New_York,187.8800,188.1100,187.8700,188.0200,512.0000000000000000,188.0020000000000000,229,188.7400
20260218 09:35:40 America/New_York,188.0300,188.2000,188.0200,188.1900,838.0000000000000000,188.1270000000000000,326,188.7400
20260218 09:35:45 America/New_York,188.1800,188.3400,188.1500,188.2700,612.0000000000000000,188.2490000000000000,280,188.7400
20260218 09:35:50 America/New_York,188.2700,188.2800,188.1500,188.2100,720.0000000000000000,188.2120000000000000,204,188.7400
20260218 09:35:55 America/New_York,188.2200,188.3700,188.2100,188.2400,380.0000000000000000,188.3020000000000000,235,188.7400
20260218 09:36:00 America/New_York,188.2200,188.3800,188.1900,188.1900,496.0000000000000000,188.3080000000000000,259,188.7400
20260218 09:36:05 America/New_York,188.2100,188.3000,188.2000,188.2400,399.0000000000000000,188.2470000000000000,246,188.7400
20260218 09:36:10 America/New_York,188.2400,188.2800,188.0400,188.0700,565.0000000000000000,188.1180000000000000,266,188.7400
20260218 09:36:15 America/New_York,188.0900,188.3100,188.0700,188.3000,380.0000000000000000,188.2190000000000000,202,188.7400
20260218 09:36:20 America/New_York,188.3000,188.5200,188.2900,188.4900,1143.0000000000000000,188.4060000000000000,459,188.7400
20260218 09:36:25 America/New_York,188.4600,188.5000,188.1700,188.1800,641.0000000000000000,188.2970000000000000,380,188.7400
20260218 09:36:30 America/New_York,188.1800,188.2800,188.1700,188.2200,552.0000000000000000,188.2210000000000000,306,188.7400
20260218 09:36:35 America/New_York,188.2200,188.3600,188.2000,188.2500,510.0000000000000000,188.2800000000000000,235,188.7400
20260218 09:36:40 America/New_York,188.2400,188.3500,188.2200,188.2400,261.0000000000000000,188.2670000000000000,149,188.7400
20260218 09:36:45 America/New_York,188.2300,188.2700,188.0600,188.0600,449.0000000000000000,188.1570000000000000,255,188.7400
20260218 09:36:50 America/New_York,188.0700,188.1100,187.9500,188.0000,702.0000000000000000,187.9970000000000000,266,188.7400
20260218 09:36:55 America/New_York,187.9800,188.0900,187.9600,188.0000,304.0000000000000000,188.0200000000000000,163,188.7400
20260218 09:37:00 America/New_York,188.0200,188.0900,187.9400,188.0300,461.0000000000000000,188.0110000000000000,220,188.7400
20260218 09:37:05 America/New_York,188.0400,188.1300,187.8200,187.9100,782.0000000000000000,187.9220000000000000,378,188.7400
20260218 09:37:10 America/New_York,187.9100,187.9900,187.8600,187.9400,431.0000000000000000,187.9210000000000000,217,188.7400
20260218 09:37:15 America/New_York,187.9500,187.9800,187.7600,187.8300,513.0000000000000000,187.8510000000000000,236,188.7400
20260218 09:37:20 America/New_York,187.8400,187.8500,187.5000,187.5400,811.0000000000000000,187.6750000000000000,311,188.7400
20260218 09:37:25 America/New_York,187.5600,187.6700,187.5300,187.6100,432.0000000000000000,187.6030000000000000,183,188.7400
20260218 09:37:30 America/New_York,187.6100,187.6700,187.5200,187.5500,382.0000000000000000,187.6040000000000000,156,188.7400
20260218 09:37:35 America/New_York,187.5600,187.6700,187.5000,187.5900,522.0000000000000000,187.5870000000000000,262,188.7400
20260218 09:37:40 America/New_York,187.5800,187.7900,187.5600,187.7100,507.0000000000000000,187.6860000000000000,234,188.7400
20260218 09:37:45 America/New_York,187.7000,187.7400,187.5400,187.7300,435.0000000000000000,187.6240000000000000,187,188.7400
20260218 09:37:50 America/New_York,187.7400,187.7500,187.6300,187.6800,213.0000000000000000,187.6870000000000000,103,188.7400
20260218 09:37:55 America/New_York,187.6900,187.7500,187.5800,187.6400,273.0000000000000000,187.6640000000000000,136,188.7400
20260218 09:38:00 America/New_York,187.6500,187.6900,187.3500,187.6200,1387.0000000000000000,187.5040000000000000,482,188.7400
20260218 09:38:05 America/New_York,187.6300,187.8700,187.4600,187.8300,1029.0000000000000000,187.7710000000000000,391,188.7400
20260218 09:38:10 America/New_York,187.8200,187.8200,187.7100,187.7700,355.0000000000000000,187.7660000000000000,163,188.7400
20260218 09:38:15 America/New_York,187.7700,187.7700,187.5800,187.6000,311.0000000000000000,187.6690000000000000,137,188.7400
20260218 09:38:20 America/New_York,187.6100,187.6400,187.5500,187.6100,248.0000000000000000,187.5970000000000000,111,188.7400
20260218 09:38:25 America/New_York,187.6300,187.7100,187.5900,187.6000,261.0000000000000000,187.6370000000000000,105,188.7400
20260218 09:38:30 America/New_York,187.6000,187.8700,187.5600,187.8700,533.0000000000000000,187.7250000000000000,203,188.7400
20260218 09:38:35 America/New_York,187.8600,187.9300,187.7400,187.9000,446.0000000000000000,187.8650000000000000,203,188.7400
20260218 09:38:40 America/New_York,187.9400,188.0700,187.8700,188.0600,720.0000000000000000,187.9690000000000000,278,188.7400
20260218 09:38:45 America/New_York,188.0700,188.1200,187.9900,188.0800,453.0000000000000000,188.0580000000000000,212,188.7400
20260218 09:38:50 America/New_York,188.0900,188.3100,188.0600,188.2800,608.0000000000000000,188.2290000000000000,231,188.7400
20260218 09:38:55 America/New_York,188.2800,188.3500,188.2100,188.2300,526.0000000000000000,188.2910000000000000,177,188.7400
20260218 09:39:00 America/New_York,188.2200,188.3200,188.2100,188.2700,515.0000000000000000,188.2680000000000000,199,188.7400
20260218 09:39:05 America/New_York,188.2800,188.2800,188.0800,188.1000,617.0000000000000000,188.1420000000000000,272,188.7400
20260218 09:39:10 America/New_York,188.0900,188.1300,188.0200,188.0700,380.0000000000000000,188.0880000000000000,181,188.7400
20260218 09:39:15 America/New_York,188.0900,188.1200,188.0200,188.0600,342.0000000000000000,188.0750000000000000,158,188.7400
20260218 09:39:20 America/New_York,188.0500,188.1400,187.9200,187.9500,873.0000000000000000,188.0210000000000000,441,188.7400
20260218 09:39:25 America/New_York,187.9600,188.0300,187.8400,187.9800,566.0000000000000000,187.9510000000000000,349,188.7400
20260218 09:39:30 America/New_York,187.9400,187.9500,187.7200,187.7300,383.0000000000000000,187.8440000000000000,204,188.7400
20260218 09:39:35 America/New_York,187.7300,187.7300,187.5000,187.6200,622.0000000000000000,187.5910000000000000,305,188.7400
20260218 09:39:40 America/New_York,187.6100,187.6600,187.5600,187.6200,399.0000000000000000,187.6040000000000000,177,188.7400
20260218 09:39:45 America/New_York,187.6200,187.8800,187.6200,187.8300,421.0000000000000000,187.7380000000000000,198,188.7400
20260218 09:39:50 America/New_York,187.8300,187.8600,187.7100,187.8500,444.0000000000000000,187.7770000000000000,203,188.7400
20260218 09:39:55 America/New_York,187.8400,187.8500,187.7300,187.7600,543.0000000000000000,187.8170000000000000,151,188.7400
20260218 09:40:00 America/New_York,187.7600,187.7600,187.4500,187.4900,994.0000000000000000,187.5420000000000000,363,188.7400
20260218 09:40:05 America/New_York,187.4800,187.6600,187.4600,187.6600,528.0000000000000000,187.5480000000000000,214,188.7400
20260218 09:40:10 America/New_York,187.6500,187.7000,187.4800,187.4900,414.0000000000000000,187.6030000000000000,195,188.7400
20260218 09:40:15 America/New_York,187.5000,187.5800,187.4400,187.4600,351.0000000000000000,187.5290000000000000,158,188.7400
20260218 09:40:20 America/New_York,187.4700,187.6300,187.4600,187.5800,256.0000000000000000,187.5300000000000000,118,188.7400
20260218 09:40:25 America/New_York,187.5800,187.8800,187.5700,187.8800,434.0000000000000000,187.7890000000000000,149,188.7400
20260218 09:40:30 America/New_York,187.9000,187.9000,187.7000,187.7900,431.0000000000000000,187.7960000000000000,179,188.7400
20260218 09:40:35 America/New_York,187.7900,187.9300,187.7400,187.8000,475.0000000000000000,187.8170000000000000,243,188.7400
20260218 09:40:40 America/New_York,187.7700,187.8300,187.6600,187.6600,672.0000000000000000,187.7370000000000000,217,188.7400
20260218 09:40:45 America/New_York,187.6700,187.7400,187.6600,187.7000,349.0000000000000000,187.6950000000000000,189,188.7400
20260218 09:40:50 America/New_York,187.7100,187.7300,187.4900,187.5100,504.0000000000000000,187.5690000000000000,224,188.7400
20260218 09:40:55 America/New_York,187.5100,187.5400,187.4000,187.4600,501.0000000000000000,187.4520000000000000,199,188.7400
20260218 09:41:00 America/New_York,187.4900,187.5300,187.4000,187.5000,454.0000000000000000,187.4520000000000000,199,188.7400
20260218 09:41:05 America/New_York,187.5200,187.6500,187.5000,187.5700,381.0000000000000000,187.5690000000000000,191,188.7400
20260218 09:41:10 America/New_York,187.5800,187.6700,187.5100,187.6600,258.0000000000000000,187.5790000000000000,116,188.7400
20260218 09:41:15 America/New_York,187.6600,187.7700,187.6300,187.7300,624.0000000000000000,187.7100000000000000,272,188.7400
20260218 09:41:20 America/New_York,187.7200,187.8300,187.6500,187.7800,411.0000000000000000,187.7280000000000000,154,188.7400
20260218 09:41:25 America/New_York,187.7800,187.9000,187.7500,187.8600,429.0000000000000000,187.8390000000000000,179,188.7400
20260218 09:41:30 America/New_York,187.8700,187.9600,187.8500,187.9500,428.0000000000000000,187.9190000000000000,129,188.7400
20260218 09:41:35 America/New_York,187.9600,187.9800,187.6800,187.6900,480.0000000000000000,187.8430000000000000,228,188.7400
20260218 09:41:40 America/New_York,187.7000,187.7800,187.5000,187.5000,492.0000000000000000,187.6390000000000000,194,188.7400
20260218 09:41:45 America/New_York,187.5400,187.5700,187.4100,187.4200,935.0000000000000000,187.4900000000000000,388,188.7400
20260218 09:41:50 America/New_York,187.4200,187.6500,187.4100,187.6400,461.0000000000000000,187.5290000000000000,287,188.7400
20260218 09:41:55 America/New_York,187.6400,187.7100,187.6100,187.7100,303.0000000000000000,187.6500000000000000,141,188.7400
20260218 09:42:00 America/New_York,187.6900,187.7300,187.6000,187.7000,319.0000000000000000,187.6620000000000000,148,188.7400
20260218 09:42:05 America/New_York,187.6900,187.8400,187.6500,187.8100,389.0000000000000000,187.7500000000000000,199,188.7400
20260218 09:42:10 America/New_York,187.8100,187.9000,187.7300,187.8700,434.0000000000000000,187.8160000000000000,155,188.7400
20260218 09:42:15 America/New_York,187.8000,187.9400,187.7700,187.9200,482.0000000000000000,187.8570000000000000,157,188.7400
20260218 09:42:20 America/New_York,187.9300,188.0800,187.9200,188.0400,650.0000000000000000,188.0160000000000000,232,188.7400
20260218 09:42:25 America/New_York,188.0300,188.2200,187.9800,188.2200,572.0000000000000000,188.0800000000000000,214,188.7400
20260218 09:42:30 America/New_York,188.2000,188.3900,188.1900,188.2800,1159.0000000000000000,188.3080000000000000,364,188.7400
20260218 09:42:35 America/New_York,188.2600,188.3300,187.9800,188.0300,415.0000000000000000,188.0830000000000000,166,188.7400
20260218 09:42:40 America/New_York,188.0500,188.1300,187.9700,188.1300,392.0000000000000000,188.0410000000000000,146,188.7400
20260218 09:42:45 America/New_York,188.1200,188.2300,188.0900,188.1100,339.0000000000000000,188.1730000000000000,146,188.7400
20260218 09:42:50 America/New_York,188.0900,188.1400,188.0000,188.1200,308.0000000000000000,188.0470000000000000,145,188.7400
20260218 09:42:55 America/New_York,188.1300,188.2600,188.0900,188.2600,326.0000000000000000,188.1660000000000000,169,188.7400
20260218 09:43:00 America/New_York,188.2600,188.4300,188.2200,188.4200,682.0000000000000000,188.3450000000000000,271,188.7400
20260218 09:43:05 America/New_York,188.4200,188.4400,188.3000,188.3500,434.0000000000000000,188.3640000000000000,208,188.7400
20260218 09:43:10 America/New_York,188.3600,188.3600,188.2000,188.2300,305.0000000000000000,188.2840000000000000,157,188.7400
20260218 09:43:15 America/New_York,188.2400,188.3800,188.1000,188.3800,757.0000000000000000,188.2380000000000000,446,188.7400
20260218 09:43:20 America/New_York,188.3900,188.5600,188.3800,188.5400,984.0000000000000000,188.4820000000000000,392,188.7400
20260218 09:43:25 America/New_York,188.5500,188.6200,188.5200,188.5900,702.0000000000000000,188.5660000000000000,287,188.7400
20260218 09:43:30 America/New_York,188.6000,188.6000,188.4100,188.4900,471.0000000000000000,188.4620000000000000,212,188.7400
20260218 09:43:35 America/New_York,188.4900,188.5100,188.3900,188.4300,185.0000000000000000,188.4600000000000000,95,188.7400
20260218 09:43:40 America/New_York,188.4300,188.5300,188.4300,188.4600,304.0000000000000000,188.4900000000000000,153,188.7400
20260218 09:43:45 America/New_York,188.4400,188.6200,188.4400,188.6000,300.0000000000000000,188.5490000000000000,148,188.7400
20260218 09:43:50 America/New_York,188.5900,188.6200,188.5400,188.5400,536.0000000000000000,188.5820000000000000,151,188.7400
20260218 09:43:55 America/New_York,188.5500,188.6200,188.5400,188.5800,381.0000000000000000,188.5750000000000000,175,188.7400
20260218 09:44:00 America/New_York,188.5800,188.6600,188.5600,188.5900,606.0000000000000000,188.6040000000000000,257,188.7400
20260218 09:44:05 America/New_York,188.5900,188.6400,188.4800,188.4800,507.0000000000000000,188.5540000000000000,201,188.7400
20260218 09:44:10 America/New_York,188.4800,188.5300,188.4300,188.4700,647.0000000000000000,188.4690000000000000,199,188.7400
20260218 09:44:15 America/New_York,188.4500,188.5000,188.3700,188.4400,323.0000000000000000,188.4380000000000000,127,188.7400
20260218 09:44:20 America/New_York,188.4300,188.5900,188.4300,188.5500,403.0000000000000000,188.5000000000000000,178,188.7400
20260218 09:44:25 America/New_York,188.5300,188.6000,188.4800,188.5100,386.0000000000000000,188.5320000000000000,221,188.7400
20260218 09:44:30 America/New_York,188.5000,188.5400,188.4500,188.4900,267.0000000000000000,188.4890000000000000,144,188.7400
20260218 09:44:35 America/New_York,188.4900,188.5400,188.4500,188.5300,276.0000000000000000,188.4950000000000000,163,188.7400
20260218 09:44:40 America/New_York,188.5500,188.5800,188.1100,188.1100,881.0000000000000000,188.3280000000000000,564,188.7400
20260218 09:44:45 America/New_York,188.1300,188.2700,188.1000,188.2700,441.0000000000000000,188.1380000000000000,203,188.7400
20260218 09:44:50 America/New_York,188.2700,188.3800,188.1400,188.3700,493.0000000000000000,188.2670000000000000,288,188.7400
20260218 09:44:55 America/New_York,188.3800,188.4500,188.3400,188.3600,464.0000000000000000,188.3900000000000000,240,188.7400
20260218 09:45:00 America/New_York,188.3600,188.4500,188.3100,188.4200,665.0000000000000000,188.3790000000000000,439,188.7400
20260218 09:45:05 America/New_York,188.4200,188.4800,188.3500,188.3600,598.0000000000000000,188.4150000000000000,377,188.7400
20260218 09:45:10 America/New_York,188.3800,188.3900,188.1500,188.1600,968.0000000000000000,188.2620000000000000,630,188.7400
20260218 09:45:15 America/New_York,188.1500,188.2200,188.1100,188.2100,582.0000000000000000,188.1610000000000000,305,188.7400
20260218 09:45:20 America/New_York,188.2300,188.2600,188.1400,188.1400,368.0000000000000000,188.1920000000000000,113,188.7400
20260218 09:45:25 America/New_York,188.1500,188.2100,188.0600,188.1500,644.0000000000000000,188.1340000000000000,295,188.7400
20260218 09:45:30 America/New_York,188.1500,188.2600,188.1200,188.2400,246.0000000000000000,188.2230000000000000,130,188.7400
20260218 09:45:35 America/New_York,188.2500,188.3200,188.2100,188.2400,355.0000000000000000,188.2860000000000000,142,188.7400
20260218 09:45:40 America/New_York,188.2500,188.2700,188.2200,188.2300,202.0000000000000000,188.2470000000000000,98,188.7400
20260218 09:45:45 America/New_York,188.2500,188.2800,188.1900,188.2300,267.0000000000000000,188.2350000000000000,128,188.7400
20260218 09:45:50 America/New_York,188.2200,188.2800,188.2100,188.2600,442.0000000000000000,188.2480000000000000,137,188.7400
20260218 09:45:55 America/New_York,188.2700,188.4100,188.2600,188.3600,433.0000000000000000,188.3470000000000000,148,188.7400
20260218 09:46:00 America/New_York,188.3600,188.4600,188.3500,188.4000,334.0000000000000000,188.4170000000000000,141,188.7400
20260218 09:46:05 America/New_York,188.4000,188.4700,188.3500,188.4500,524.0000000000000000,188.3970000000000000,268,188.7400
20260218 09:46:10 America/New_York,188.4500,188.4600,188.2000,188.2100,509.0000000000000000,188.3550000000000000,269,188.7400
20260218 09:46:15 America/New_York,188.2100,188.5800,188.1500,188.5700,930.0000000000000000,188.3390000000000000,436,188.7400
20260218 09:46:20 America/New_York,188.5600,188.5800,188.4300,188.4300,470.0000000000000000,188.5070000000000000,158,188.7400
20260218 09:46:25 America/New_York,188.4300,188.4900,188.3300,188.4200,305.0000000000000000,188.3850000000000000,161,188.7400
20260218 09:46:30 America/New_York,188.3800,188.5000,188.3600,188.4500,399.0000000000000000,188.4230000000000000,194,188.7400
20260218 09:46:35 America/New_York,188.4400,188.4600,188.3600,188.4300,186.0000000000000000,188.4070000000000000,123,188.7400
20260218 09:46:40 America/New_York,188.4300,188.4800,188.4000,188.4600,227.0000000000000000,188.4340000000000000,129,188.7400
20260218 09:46:45 America/New_York,188.4500,188.5000,188.4000,188.4600,263.0000000000000000,188.4390000000000000,133,188.7400
20260218 09:46:50 America/New_York,188.4500,188.5100,188.4200,188.4400,339.0000000000000000,188.4700000000000000,204,188.7400
20260218 09:46:55 America/New_York,188.4500,188.5100,188.4100,188.5000,303.0000000000000000,188.4670000000000000,155,188.7400
20260218 09:47:00 America/New_York,188.5100,188.5500,188.4700,188.5100,454.0000000000000000,188.5110000000000000,233,188.7400
20260218 09:47:05 America/New_York,188.5100,188.6300,188.5100,188.5600,1086.0000000000000000,188.5700000000000000,536,188.7400
20260218 09:47:10 America/New_York,188.5500,188.5600,188.4600,188.4900,399.0000000000000000,188.5000000000000000,217,188.7400
20260218 09:47:15 America/New_York,188.4800,188.6000,188.4300,188.5600,463.0000000000000000,188.5000000000000000,270,188.7400
20260218 09:47:20 America/New_York,188.5600,188.5700,188.4200,188.5300,400.0000000000000000,188.4930000000000000,206,188.7400
20260218 09:47:25 America/New_York,188.5200,188.5600,188.5000,188.5500,315.0000000000000000,188.5360000000000000,157,188.7400
20260218 09:47:30 America/New_York,188.5500,188.6600,188.5000,188.6400,975.0000000000000000,188.6160000000000000,320,188.7400
20260218 09:47:35 America/New_York,188.6400,188.7800,188.5900,188.5900,1372.0000000000000000,188.7110000000000000,473,188.7400
20260218 09:47:40 America/New_York,188.5800,188.6100,188.4900,188.5600,671.0000000000000000,188.5330000000000000,250,188.7400
20260218 09:47:45 America/New_York,188.5700,188.7500,188.5700,188.7500,288.0000000000000000,188.6700000000000000,150,188.7400
20260218 09:47:50 America/New_York,188.7500,188.7800,188.7000,188.7500,488.0000000000000000,188.7550000000000000,200,188.7400
20260218 09:47:55 America/New_York,188.7400,188.7800,188.6900,188.7800,295.0000000000000000,188.7390000000000000,138,188.7400
20260218 09:48:00 America/New_York,188.7700,188.7800,188.6500,188.6800,452.0000000000000000,188.7090000000000000,206,188.7400
20260218 09:48:05 America/New_York,188.6600,188.7000,188.5100,188.5200,465.0000000000000000,188.5920000000000000,230,188.7400
20260218 09:48:10 America/New_York,188.5200,188.6000,188.4600,188.5000,588.0000000000000000,188.5180000000000000,253,188.7400
20260218 09:48:15 America/New_York,188.5000,188.5000,188.2600,188.3000,876.0000000000000000,188.3670000000000000,396,188.7400
20260218 09:48:20 America/New_York,188.3100,188.3500,187.8900,187.9900,1358.0000000000000000,188.1150000000000000,624,188.7400
20260218 09:48:25 America/New_York,187.9900,188.1900,187.9500,188.1800,529.0000000000000000,188.0610000000000000,240,188.7400
20260218 09:48:30 America/New_York,188.1800,188.2300,188.1600,188.2000,538.0000000000000000,188.1910000000000000,221,188.7400
20260218 09:48:35 America/New_York,188.2000,188.3500,188.2000,188.3100,497.0000000000000000,188.2780000000000000,258,188.7400
20260218 09:48:40 America/New_York,188.3100,188.3200,188.2100,188.2600,255.0000000000000000,188.2650000000000000,117,188.7400
20260218 09:48:45 America/New_York,188.2600,188.2900,188.2100,188.2900,348.0000000000000000,188.2490000000000000,189,188.7400
20260218 09:48:50 America/New_York,188.2900,188.3900,188.2300,188.3900,536.0000000000000000,188.3010000000000000,212,188.7400
